asset_ticker,asset_type,query_keyword,news_category,title,description,source,published_at,sentiment,confidence,prob_negative,prob_positive,url,is_financial,financial_confidence,financial_label
AIR,Company,AIR,KEYWORD_SEARCH,"Lights Out for Google Smart Home Devices As Bulbs, Switches, More Go Down","They're showing up as 'Offline' in the Google Home app regardless of their power status. Google says it's troubleshooting the outage.
Google has acknowledged an ongoing issue affecting various smart home products that appear offline in the Google Home app, re…",PCMag.com,2026-01-22T14:53:21Z,Negative,0.9647350907325744,0.9647350907325744,0.0352649167180061,https://uk.pcmag.com/smart-home/162719/lights-out-for-google-smart-home-devices-as-bulbs-switches-more-go-down,0,0.07912623137235641,Non-Financial
AIR,Company,AIR,KEYWORD_SEARCH,"Lights Out for Google Smart Home Devices As Bulbs, Switches, More Go Down","They're showing up as 'Offline' in the Google Home app regardless of their power status. Google says it's troubleshooting the outage.
Google has acknowledged an ongoing issue affecting various smart home products that appear offline in the Google Home app, re…",PCMag.com,2026-01-22T14:53:21Z,Negative,0.9647350907325744,0.9647350907325744,0.0352649167180061,https://me.pcmag.com/en/smart-home-2/34844/lights-out-for-google-smart-home-devices-as-bulbs-switches-more-go-down,0,0.07912623137235641,Non-Financial
AIR,Company,AIR,KEYWORD_SEARCH,"What Oscar Nominations Prediction Markets Got Wrong: Elle Fanning, But No Ariana Grande","The nominations for this year’s Academy Awards were announced Thursday morning, with “Sinners” earning a record-breaking 16 nods.",Forbes,2026-01-22T14:51:41Z,Negative,0.9395466446876526,0.9395466446876526,0.0604533180594444,https://www.forbes.com/sites/conormurray/2026/01/22/what-oscar-nominations-prediction-markets-got-wrong-elle-fanning-but-no-ariana-grande/,0,8.47122646518983e-05,Non-Financial
AIR,Company,AIR,KEYWORD_SEARCH,General Hospital Spoilers (Jan 22): Drew’s Coma & Alexis’ Bold Move,"General Hospital spoilers are coming fast as Port Charles reels from Willow Cain’s syringe, Drew Cain’s looming coma, Alexis Davis’ shocking bid to take Scout Quartermaine, and Tracy Quartermaine’s newest power play with Jason Morgan. With the ABC soap’s Janu…",Buddytv.com,2026-01-22T14:48:42Z,Negative,0.8911169767379761,0.8911169767379761,0.1088830605149269,https://www.buddytv.com/general-hospital-spoilers-jan-22-drews-coma-alexis-bold-move/,0,0.00018851844652090222,Non-Financial
STLA,Company,STLA,KEYWORD_SEARCH,1978 Jeep CJ-5 Levi’s Edition V8,"This 1978 Jeep CJ-5 Levi's Edition underwent a cosmetic refresh in 2022, which included rust repair, a repaint in Mocha Brown, and a re-trim of the seats in tan vinyl. Power is provided by a 304ci V8 linked to a three-speed manual transmission and a dual-rang…",Bringatrailer.com,2026-01-22T15:15:04Z,Positive,0.9822083115577698,0.0177917033433914,0.9822083115577698,https://bringatrailer.com/listing/1978-jeep-cj-5-48/,0,0.008871364407241344,Non-Financial
STLA,Company,STLA,KEYWORD_SEARCH,Wyoming Quietly Completes $10 million Gold Buy Required By New State Law,The state of Wyoming quietly bought $10 million in gold in December as required by a new state law. Sponsors of the law hail it as a hedge against dollar devaluation while critics say there’s no good way to cash in on gold’s increasing value. Wyoming’s histor…,Freerepublic.com,2026-01-22T14:36:45Z,Positive,0.6429280638694763,0.3570719063282013,0.6429280638694763,https://freerepublic.com/focus/f-news/4363407/posts,1,0.9860044121742249,Financial
STLA,Company,STLA,KEYWORD_SEARCH,Wyoming Quietly Completes $10 million Gold Buy Required By New State Law,The state of Wyoming quietly bought $10 million in gold in December as required by a new state law. Sponsors of the law hail it as a hedge against dollar devaluation while critics say there’s no good way to cash in on gold’s increasing value. Wyoming’s histor…,Freerepublic.com,2026-01-22T14:36:45Z,Positive,0.6429280638694763,0.3570719063282013,0.6429280638694763,https://freerepublic.com/focus/f-chat/4363407/posts,1,0.9860044121742249,Financial
STLA,Company,STLA,KEYWORD_SEARCH,Zinnov Serves as Exclusive Financial Advisor to Tailwind Business Ventures in UST Acquisition,Zinnov Serves as Exclusive Financial Advisor to Tailwind Business Ventures in UST Acquisition,BusinessLine,2026-01-22T14:26:03Z,Positive,0.9693202376365662,0.0306796990334987,0.9693202376365662,https://www.thehindubusinessline.com/brandhub/pr-release/zinnov-serves-as-exclusive-financial-advisor-to-tailwind-business-ventures-in-ust-acquisition/article70537441.ece,1,0.9986191987991333,Financial
STLA,Company,STLA,KEYWORD_SEARCH,What's The Coolest Piece Of Automotive Clothing That's In Your Closet?,"Yes, ""Cool"" is subjective, but some things will always be in style.",Jalopnik,2026-01-22T14:25:00Z,Negative,0.553268313407898,0.553268313407898,0.4467316567897796,https://www.jalopnik.com/2081457/coolest-automotive-clothing-reader-question/,1,0.9989362359046936,Financial
STLA,Company,STLA,KEYWORD_SEARCH,Bugatti Veyron returns: F.K.P. Hommage edition is a last dance for the concorde of the road,"This one-of-one creation reimagines the legendary Veyron, refining the iconic design and adding even more power",AutoExpress,2026-01-22T14:24:26Z,Positive,0.9766613841056824,0.0233386717736721,0.9766613841056824,https://www.autoexpress.co.uk/bugatti/veyron/368791/bugatti-veyron-returns-fkp-hommage-edition-last-dance-concorde-road,0,6.966299406485632e-05,Non-Financial
STLA,Company,STLA,KEYWORD_SEARCH,Pretty Peaches 1978 BRRip H264-RBB,"Plot: After attending her father’s wedding, innocent Peaches crashes her jeep in the forest only to awake with complete amnesia. She is quickly rescued by two manipulative men who hope to sell her for a hefty ransom, introducing Peaches to a wild world of sex…",Rlsbb.to,2026-01-22T14:13:50Z,Positive,0.8001274466514587,0.199872612953186,0.8001274466514587,https://post.rlsbb.to/pretty-peaches-1978-brrip-h264-rbb/,1,0.9968030452728271,Financial
STLA,Company,STLA,KEYWORD_SEARCH,Pretty Peaches 1978 1080p BluRay x264 DTS-FGT,"Plot: After attending her father's wedding, innocent Peaches crashes her jeep in the forest only to awake with complete amnesia. She is quickly rescued by two manipulative men who hope to sell her for a hefty ransom, introducing Peaches to a wild world of sex…",Rlsbb.to,2026-01-22T13:55:35Z,Positive,0.7987585067749023,0.2012415081262588,0.7987585067749023,https://post.rlsbb.to/pretty-peaches-1978-1080p-bluray-x264-dts-fgt/,0,0.0019748422782868147,Non-Financial
STLA,Company,STLA,KEYWORD_SEARCH,1991 Jeep Grand Wagoneer Final Edition,"This 1991 Jeep Grand Wagoneer was registered in Colorado for 20 years before it was acquired out of Texas by the seller in 2015. Refurbishments over the following year included refreshing its suspension and driveline, rebuilding the carburetor for its replace…",Bringatrailer.com,2026-01-22T13:55:15Z,Positive,0.98458731174469,0.015412738546729,0.98458731174469,https://bringatrailer.com/listing/1991-jeep-grand-wagoneer-134/,1,0.9992864727973938,Financial
STLA,Company,STLA,KEYWORD_SEARCH,Can Lancia enjoy success on its anticipated WRC return?,Lancia is confident it can immediately be in a position to fight for victories and a championship title on its return to the World Rally Championship this year.The famous Italian brand will return to the WRC stages at this weekend’s season opener in Monte Car…,autosport.com,2026-01-22T13:45:41Z,Positive,0.9642668962478638,0.0357331596314907,0.9642668962478638,https://www.autosport.com/wrc/news/can-lancia-enjoy-success-on-its-anticipated-wrc-return/10791971/,0,3.6892473872285336e-05,Non-Financial
STLA,Company,STLA,KEYWORD_SEARCH,Osram solar charger review,Osram's BatteryCharge Solar line-up is able to charge small car batteries by using the power of the sun,AutoExpress,2026-01-22T13:45:21Z,Positive,0.9881844520568848,0.0118155870586633,0.9881844520568848,https://www.autoexpress.co.uk/product-reviews/368789/osram-solar-charger-review,0,0.0001261088327737525,Non-Financial
STLA,Company,STLA,KEYWORD_SEARCH,IperionX Receives Prototype Purchase Order for U.S. Army Heavy Ground Combat Systems,"CHARLOTTE, N.C., Jan. 22, 2026 (GLOBE NEWSWIRE) — IperionX Limited (IperionX) (NASDAQ: IPX, ASX: IPX) has received a US$0.3 million prototype purchase order from American Rheinmetall for the production of 700 lightweight titanium components for U.S. Army heav…",Financial Post,2026-01-22T13:33:19Z,Positive,0.9930007457733154,0.0069992635399103,0.9930007457733154,https://financialpost.com/globe-newswire/iperionx-receives-prototype-purchase-order-for-u-s-army-heavy-ground-combat-systems,0,0.0003970946418121457,Non-Financial
STLA,Company,STLA,KEYWORD_SEARCH,One and One Green Technologies Secures $39 Million in Contracts for Recycled Strategic Metals in Second Half 2025,"San Rafael, Bulacan, Philippines, Jan. 22, 2026 (GLOBE NEWSWIRE) -- One and one Green Technologies. INC (“One and one” or the “Company”) (NASDAQ: YDDL), a Philippines-based recycler holding a government-issued license in the Philippines to import and process …",GlobeNewswire,2026-01-22T13:30:00Z,Positive,0.9920768737792968,0.0079231522977352,0.9920768737792968,https://www.globenewswire.com/news-release/2026/01/22/3223751/0/en/One-and-One-Green-Technologies-Secures-39-Million-in-Contracts-for-Recycled-Strategic-Metals-in-Second-Half-2025.html,1,0.9978162050247192,Financial
STLA,Company,STLA,KEYWORD_SEARCH,IMPAL reports 6% increase in net profit in Q3’26,"IMPAL reports a 6% net profit increase in Q3’26, with revenue rising 9% to ₹231 crore and declaring a ₹10 dividend.",BusinessLine,2026-01-22T13:19:24Z,Positive,0.9947409629821776,0.0052590360864996,0.9947409629821776,https://www.thehindubusinessline.com/companies/impal-reports-6-increase-in-net-profit-in-q326/article70537839.ece,1,0.989776611328125,Financial
STLA,Company,STLA,KEYWORD_SEARCH,IMPAL reports 6% increase in net profit in Q3’26,"IMPAL reports a 6% net profit increase in Q3’26, with revenue rising 9% to ₹231 crore and declaring a ₹10 dividend.",BusinessLine,2026-01-22T13:19:24Z,Positive,0.9947409629821776,0.0052590360864996,0.9947409629821776,https://www.thehindubusinessline.com/news/impal-reports-6-increase-in-net-profit-in-q326/article70537839.ece,1,0.989776611328125,Financial
STLA,Company,STLA,KEYWORD_SEARCH,Portfolio managers of three GAM-managed special situations funds call for shareholder vote on Yutaka Giken tender offer,Portfolio managers of three GAM-managed special situations funds call for shareholder vote on Yutaka Giken tender offer ...,GlobeNewswire,2026-01-22T12:30:00Z,Positive,0.9648977518081664,0.0351022407412529,0.9648977518081664,https://www.globenewswire.com/news-release/2026/01/22/3223638/0/en/Portfolio-managers-of-three-GAM-managed-special-situations-funds-call-for-shareholder-vote-on-Yutaka-Giken-tender-offer.html,0,0.00024684000527486205,Non-Financial
STLA,Company,STLA,KEYWORD_SEARCH,Quadric rides the shift from cloud AI to on-device inference — and it's paying off | TechCrunch,Quadric aims to help companies and governments build programmable on-device AI chips that can run fast-changing models locally.,TechCrunch,2026-01-22T12:02:20Z,Positive,0.986839771270752,0.013160259462893,0.986839771270752,https://techcrunch.com/2026/01/22/quadric-rides-the-shift-from-cloud-ai-to-on-device-inference-and-its-paying-off/,0,0.0002611942763905972,Non-Financial
STLA,Company,STLA,KEYWORD_SEARCH,"Davos 2026: India is emerging as a manufacturing hub for electronics, Qualcomm CEO says",India is becoming a major center for electronics production. Global companies are shifting manufacturing from China to India and Vietnam. This move is driven by economic reasons and the need for stable supply chains. The pandemic highlighted the importance of…,The Times of India,2026-01-22T12:00:49Z,Positive,0.5153184533119202,0.4846815466880798,0.5153184533119202,https://economictimes.indiatimes.com/news/international/global-trends/davos-2026-india-manufacturing-hub-china-electronics/articleshow/127147206.cms,1,0.9608049988746643,Financial
STLA,Company,STLA,KEYWORD_SEARCH,India’s $5T crypto volume vs. policy silence: Why Budget 2026 is a ‘make or break’ moment,Upto $5 trillion in trading volume has moved offshore. That needs to change.,Ambcrypto.com,2026-01-22T12:00:12Z,Negative,0.9458619952201844,0.9458619952201844,0.054137997329235,https://ambcrypto.com/indias-5t-crypto-volume-vs-policy-silence-why-budget-2026-is-a-make-or-break-moment/,0,0.1407153606414795,Non-Financial
STLA,Company,STLA,KEYWORD_SEARCH,Nomura’s crypto arm debuts tokenized Bitcoin fund targeting excess returns,"Nomura's move into tokenized Bitcoin funds highlights growing institutional interest in crypto yield strategies, potentially reshaping asset management.
The post Nomura’s crypto arm debuts tokenized Bitcoin fund targeting excess returns appeared first on Cryp…",Crypto Briefing,2026-01-22T11:56:20Z,Positive,0.9520412683486938,0.0479587130248546,0.9520412683486938,https://cryptobriefing.com/nomura-crypto-arm-laser-digital-debuts-bitcoin-diversified-yield-fund/,0,0.0008653054246678948,Non-Financial
STLA,Company,STLA,KEYWORD_SEARCH,"France Courier, Express, and Parcel (CEP) Market Report 2026-2031: Cross-Border Flows from Asia Reshape Europe's Domestic Networks","Opportunities arise from parcel volume increases, OOH delivery networks, automation, and premium services offering end-to-end visibility, especially for international shipments Opportunities arise from parcel volume increases, OOH delivery networks, automatio…",GlobeNewswire,2026-01-22T11:45:00Z,Positive,0.9944645762443542,0.0055354195646941,0.9944645762443542,https://www.globenewswire.com/news-release/2026/01/22/3223573/28124/en/France-Courier-Express-and-Parcel-CEP-Market-Report-2026-2031-Cross-Border-Flows-from-Asia-Reshape-Europe-s-Domestic-Networks.html,1,0.9993878602981567,Financial
STLA,Company,STLA,KEYWORD_SEARCH,"Consumer Finance Market Outlook 2021-2031 with In-Depth Regional Analysis Featuring Citigroup, JPMorgan Chase & Co., Wells Fargo & Co., Bank of America Corp., American Express Co.","The market presents opportunities in digital lending & mobile banking, which enhance credit access, and the growing adoption of BNPL services boosting e-commerce The market presents opportunities in digital lending & mobile banking, which enhance credit acces…",GlobeNewswire,2026-01-22T10:41:00Z,Positive,0.9952715039253236,0.0047285333275794,0.9952715039253236,https://www.globenewswire.com/news-release/2026/01/22/3223510/28124/en/Consumer-Finance-Market-Outlook-2021-2031-with-In-Depth-Regional-Analysis-Featuring-Citigroup-JPMorgan-Chase-Co-Wells-Fargo-Co-Bank-of-America-Corp-American-Express-Co.html,1,0.998404324054718,Financial
